采集时间,采集地点,Temperature,Rainfall,Soil_pH,Soil_Moisture,Fertilizer_Used,Yield
2020-07-15,湖南省长沙市长沙县春华镇,25.41141994637712,1288.4448637270575,5.8086153848217785,70.60090685394809,130.6948377605875,3.9499
2021-07-15,湖南省长沙市长沙县春华镇,29.448153978117183,874.7035029093571,8.5,44.53493553248831,69.13744618143579,2.7348
2021-10-15,湖南省长沙市长沙县春华镇,26.335251329346296,674.2053364004836,5.589559289433177,54.66771602479784,282.85979655339577,3.4866
2021-07-15,湖南省长沙市长沙县春华镇,17.57219813481514,865.6977570001977,6.252286157497046,78.918642018817,56.9077547419124,3.6508
2022-07-15,湖南省长沙市长沙县春华镇,30.15922269734317,605.8053775009888,5.700370175832961,45.98093233811056,159.151552973857,3.0278
2022-10-15,湖南省长沙市长沙县春华镇,25.982773882557872,889.9323691164693,6.624546802023854,81.4059674901793,115.36627645736574,3.8864
2022-07-15,湖南省长沙市长沙县春华镇,32.23488942176866,1155.2517582980436,5.425035372274182,51.286501648197394,178.6884345333485,2.8969
2023-07-15,湖南省长沙市长沙县春华镇,22.801344708629124,2058.213742564209,7.056735838835936,90.1069956057695,114.32977824305956,3.5316
2023-10-15,湖南省长沙市长沙县春华镇,24.065641779193204,872.9733709566882,8.5,95.80882479553348,110.49703692357328,2.7166
2023-07-15,湖南省长沙市长沙县春华镇,20.52696348890248,661.0497160781626,6.36640220667223,24.449474208215044,242.2530791420606,3.154
2013-07-15,湖南省长沙市长沙县春华镇,10.60633717147952,1371.7824045372697,6.86709584173386,76.57857297142469,145.45973564057618,2.9083
2013-10-15,湖南省长沙市长沙县春华镇,16.69519533242004,794.4522234820855,6.104784998215949,82.64572985198431,177.23431376648082,3.1343
2013-07-15,湖南省长沙市长沙县春华镇,24.649171442706766,1142.2566486864966,7.1001189507966105,96.02490532855458,44.66966467772235,3.211
2014-07-15,湖南省长沙市长沙县春华镇,27.295900396142184,392.66273142263697,7.700758961536906,93.49255464154488,169.94233999343908,2.6059
2014-10-15,湖南省长沙市长沙县春华镇,29.16961077274452,200.0,6.192941681091288,40.5355953987614,102.805674506529,3.0442
2014-07-15,湖南省长沙市长沙县春华镇,24.82505754751519,223.9469233238728,5.246542386774875,73.04536154402597,43.23366447459415,3.09
2015-07-15,湖南省长沙市长沙县春华镇,21.48411787437056,945.247735679886,7.648445956533724,36.86045075792023,95.65216719773116,3.701
2015-10-15,湖南省长沙市长沙县春华镇,30.74636663142838,871.8766642172507,5.624276414500145,60.439885463805645,199.8298880391571,3.7229
2015-07-15,湖南省长沙市长沙县春华镇,24.51970050137675,223.9469233238728,5.830196641924139,100.0,397.1155248141098,2.604
2016-07-15,湖南省长沙市长沙县春华镇,37.800422691343975,729.1291605506249,5.766734906513646,79.06280394472098,186.8076099403102,3.1904
2016-10-15,湖南省长沙市长沙县春华镇,25.610049073226808,223.9469233238728,8.331622284658387,58.3484124030025,97.8739473256254,3.0941
2016-07-15,湖南省长沙市长沙县春华镇,22.12181086881113,742.7547783636965,5.336142282240175,47.27919506043246,114.10323994812912,3.0647
2017-07-15,湖南省长沙市长沙县春华镇,28.50154939704496,779.62557873124,5.022985137185572,24.44645456658303,206.62293034536265,3.2155
2017-10-15,湖南省长沙市长沙县春华镇,20.708211099093933,851.6552276720472,8.229885398683445,78.86435203317409,167.23635084164562,2.9537
2017-07-15,湖南省长沙市长沙县春华镇,25.92418061847437,991.5352805493694,6.728663028136719,70.89438505804603,119.39616299423506,3.7472
2018-07-15,湖南省长沙市长沙县春华镇,27.46658950440445,2058.213742564209,7.426481875105217,60.11943295657731,117.00451005213928,3.6095
2018-10-15,湖南省长沙市长沙县春华镇,38.0,742.8414897008968,6.184899663981314,46.790265929369575,155.57613916097867,3.0001
2018-07-15,湖南省长沙市长沙县春华镇,20.25300555584029,796.0481034433019,7.874784098970229,85.74362811298101,146.1136644121274,3.1365
2019-07-15,湖南省长沙市长沙县春华镇,30.2682089830392,1112.5556431244086,6.391595207125217,77.31934012093676,167.708458760245,3.7664
2019-10-15,湖南省长沙市长沙县春华镇,10.60633717147952,980.73982871027,7.845381247627721,28.406363695838344,115.30727410681476,5.0918
2019-07-15,湖南省长沙市长沙县春华镇,33.85400317817755,679.7793292437827,6.522450412277661,91.4199157908142,118.01975509041996,3.2308
2020-07-15,湖南省长沙市长沙县春华镇,23.185807197801704,476.6377691093824,6.900691837085707,57.61362459683623,195.4306092661213,3.9725
2020-10-15,湖南省长沙市长沙县春华镇,21.86516471106116,738.6134746205395,6.234378178219462,67.16028241959002,104.01884344409903,3.8686
2020-07-15,湖南省长沙市长沙县春华镇,28.538759677277376,2058.213742564209,5.936317337668355,84.15987882960039,111.78928714377662,3.6152
2021-07-15,湖南省长沙市长沙县春华镇,30.403903627773108,1205.3407739783688,5.1841142576737615,74.82825512711054,282.5763345625427,2.8703
2021-10-15,湖南省长沙市长沙县春华镇,27.7989522396552,1255.0840369125935,7.139903400983533,90.37166471294938,189.9200720705325,0.8607
2021-07-15,湖南省长沙市长沙县春华镇,28.052928726419115,380.4441055804447,6.914594350540616,59.83908968777677,98.9291710531509,3.8122
2022-07-15,湖南省长沙市长沙县春华镇,26.900989255029817,353.91920824186474,5.143963554855265,86.30752544519206,161.2844014195064,2.8757
2022-10-15,湖南省长沙市长沙县春华镇,18.32327820644949,859.6707986450982,5.927318359840701,37.599467452711416,71.3070517260791,3.1066
2022-07-15,湖南省长沙市长沙县春华镇,25.888505004666268,1116.3780548681175,7.17169818382126,73.7715858184201,135.80775699788788,3.9049
2023-07-15,湖南省长沙市长沙县春华镇,28.103360487753392,478.4075251177462,6.088528825862039,40.7967899403823,233.965075599233,3.5348
2023-10-15,湖南省长沙市长沙县春华镇,24.62783285449977,870.1241529268731,8.167382342938616,89.54547644162525,102.26069197045156,3.5884
2023-07-15,湖南省长沙市长沙县春华镇,23.762406822242475,1150.9402857765651,5.913327225694791,57.83841107641362,180.6360414246188,3.7291
2013-07-15,湖南省长沙市长沙县春华镇,21.36431412087565,1065.2726917321434,8.154754358850543,63.67102049381088,148.5522533727016,2.9276
2013-10-15,湖南省长沙市长沙县春华镇,17.148876400547717,619.1942456516633,6.508763484885368,88.63780085117787,161.69730554473125,3.6111
2013-07-15,湖南省长沙市长沙县春华镇,28.10904981108598,858.0708197760733,3.5920957146475483,84.94531135317746,159.45807350645663,2.9208
2014-07-15,湖南省长沙市长沙县春华镇,29.86277224813365,223.9469233238728,8.5,24.449474208215044,159.02846992643407,2.4238
2014-10-15,湖南省长沙市长沙县春华镇,28.162038695277605,304.2898952888572,5.328783826622731,44.47838311608752,132.71098425464902,3.0118
2014-07-15,湖南省长沙市长沙县春华镇,22.18766612052866,997.9163598969182,6.915272579113274,95.9778532355076,194.4610170801869,3.3203
2015-07-15,湖南省长沙市长沙县春华镇,34.062242789984644,801.4439922130355,7.536515583504435,46.86702909691415,145.272695995182,2.8192
2015-10-15,湖南省长沙市长沙县春华镇,18.24157697191833,1068.5026004180363,6.5100179234994044,20.0,165.6460090489838,2.9783
2015-07-15,湖南省长沙市长沙县春华镇,22.77248739299614,812.5168133647094,7.058626532754514,33.41127402564803,175.02571946539476,3.4921
2016-07-15,湖南省长沙市长沙县春华镇,32.89786072865356,1163.84629550956,5.265154286330909,72.82418654474787,184.2684745222844,3.6918
2016-10-15,湖南省长沙市长沙县春华镇,24.91788551963624,200.0,3.5920957146475483,39.21038825580625,130.75296828888006,2.2976
2016-07-15,湖南省长沙市长沙县春华镇,26.118939758194493,2058.213742564209,8.5,99.8188297319398,188.7677805614503,0.7624
2017-07-15,湖南省长沙市长沙县春华镇,22.411943504819146,1255.043860138962,4.466999264329953,29.69224825940052,24.09543193513789,2.6363
2017-10-15,湖南省长沙市长沙县春华镇,33.97278931758894,976.7418077083918,7.017520099157427,52.84352214768752,251.85742678256045,2.8034
2017-07-15,湖南省长沙市长沙县春华镇,24.83436513563101,476.2773499796071,6.698675857530083,54.91403968374753,188.312599036056,4.0761
2018-07-15,湖南省长沙市长沙县春华镇,21.345349800290403,806.284209657543,6.226499018200035,91.56332107914665,24.09543193513789,3.1449
2018-10-15,湖南省长沙市长沙县春华镇,30.94196636724042,1396.1392912010317,6.498094367011243,66.168989614113,24.09543193513789,3.2409
2018-07-15,湖南省长沙市长沙县春华镇,10.60633717147952,865.4226525958171,6.537626323845019,28.194672304088627,24.09543193513789,2.1553
2019-07-15,湖南省长沙市长沙县春华镇,24.11526386252975,638.0037092822929,8.373104424624781,24.449474208215044,178.80381707424624,0.7083
2019-10-15,湖南省长沙市长沙县春华镇,35.05102269383175,384.9639445794032,5.322388992188227,41.44477084017284,63.437112839837255,2.3224
2019-07-15,湖南省长沙市长沙县春华镇,28.29272136336415,540.812264949436,6.626412829433617,60.68425747343561,97.08235414396955,3.583
2020-07-15,湖南省长沙市长沙县春华镇,26.672283949935125,2058.213742564209,7.2692456395599745,70.38361840510319,123.25455241218908,3.7869
2020-10-15,湖南省长沙市长沙县春华镇,26.429326953624525,1263.713689297765,6.036760863077465,47.39976036618472,210.6227587969958,4.0203
2020-07-15,湖南省长沙市长沙县春华镇,23.06149220032008,788.7020169423678,5.944886263672288,59.79927499639111,162.71275072973305,3.7842
2021-07-15,湖南省长沙市长沙县春华镇,21.00851377730773,472.40735760015366,7.4780718672971,52.55459554212008,397.1155248141098,3.2931
2021-10-15,湖南省长沙市长沙县春华镇,37.63466212936811,1024.077040721318,6.534866882779146,83.2524064508088,108.96906597002544,3.0501
2021-07-15,湖南省长沙市长沙县春华镇,22.3456561353984,1386.9254759565351,8.496850218688852,73.43433866006194,149.45045768792068,3.2887
2022-07-15,湖南省长沙市长沙县春华镇,22.55280278740889,1127.2170758449502,6.411876158993305,63.80691376015617,153.64712235007818,3.5075
2022-10-15,湖南省长沙市长沙县春华镇,25.733568432166614,1088.5869858666135,6.628652947954217,60.49474715017293,219.78005818231824,3.7564
2022-07-15,湖南省长沙市长沙县春华镇,24.164409598415727,536.5189778979902,4.0,36.22559797886261,144.36578587721718,2.8683
2023-07-15,湖南省长沙市长沙县春华镇,28.24354943794821,1100.7952738963484,3.5920957146475483,100.0,278.89781182721754,2.4785
2023-10-15,湖南省长沙市长沙县春华镇,31.91079495518764,720.8763836454184,7.268333992290315,86.79073166153282,128.8527761017355,3.2459
2023-07-15,湖南省长沙市长沙县春华镇,36.12375057892537,1318.2448214092965,5.84889710298593,64.96571692661873,160.87523690070302,2.7588
2013-07-15,湖南省长沙市长沙县春华镇,30.333373447945768,828.2925736786897,6.693352779598315,80.34958689108261,206.57631719383403,3.7028
2013-10-15,湖南省长沙市长沙县春华镇,10.60633717147952,1203.40283603064,7.05642170545854,100.0,150.453610823648,2.5831
2013-07-15,湖南省长沙市长沙县春华镇,29.102410905986822,812.8796735643239,6.522102749849856,40.47641284374633,24.09543193513789,3.3356
2014-07-15,湖南省长沙市长沙县春华镇,30.543517902914537,200.0,6.857722769472241,95.9778532355076,105.46031922740568,2.939
2014-10-15,湖南省长沙市长沙县春华镇,27.953274153461543,930.1642552700696,5.415929515095771,78.63486817630283,70.2595417665931,3.4551
2014-07-15,湖南省长沙市长沙县春华镇,23.203539546064704,587.3644759260383,6.381491278285088,69.06718919997536,131.29944685408594,3.6671
2015-07-15,湖南省长沙市长沙县春华镇,27.919640926629818,912.0443563196482,6.634707468102804,49.25651860026007,123.89536550542104,3.5371
2015-10-15,湖南省长沙市长沙县春华镇,34.23353662868017,721.3111963430501,5.538115137794051,68.75600676085044,220.7306066415386,2.8214
2015-07-15,湖南省长沙市长沙县春华镇,28.40945744813156,861.5800680803254,6.906727469461114,48.80550328465432,154.87663005546412,3.9933
2016-07-15,湖南省长沙市长沙县春华镇,30.22080438534536,1187.1546256611678,8.08850729435363,30.96668283425168,265.5771512913236,2.6085
2016-10-15,湖南省长沙市长沙县春华镇,21.93605654757807,893.9149129739438,7.066306538733587,93.62304235523482,130.56546880704468,3.7785
2016-07-15,湖南省长沙市长沙县春华镇,33.97938836547761,769.6883669354231,7.047655771919192,67.0707630789835,86.68055048445243,3.0936
2017-07-15,湖南省长沙市长沙县春华镇,32.737526006650306,834.9314721990181,6.990079628251496,96.88355912408024,45.31437674368191,3.1933
2017-10-15,湖南省长沙市长沙县春华镇,17.42127942501384,1102.4005841735134,8.056307388480274,34.13098113628506,89.04027412991826,2.6848
2017-07-15,湖南省长沙市长沙县春华镇,28.37409746083302,996.9072351887872,5.756113934674416,94.43170165139789,134.2103236764104,3.3122
2018-07-15,湖南省长沙市长沙县春华镇,24.75268145173784,702.5502878992042,5.825657046428074,61.1339154710406,263.7089167265382,5.4385
2018-10-15,湖南省长沙市长沙县春华镇,23.93005577887245,498.2561988913672,7.630219771837481,91.92199589028516,122.9015346493832,3.1815
2018-07-15,湖南省长沙市长沙县春华镇,29.92161199238292,1291.0477070337347,7.397543570303795,58.94229512402013,300.32693432141366,3.8166
2019-07-15,湖南省长沙市长沙县春华镇,20.008229796306047,219.2703358366284,5.711328068848637,93.04018651838244,213.85024214046263,3.4707
2019-10-15,湖南省长沙市长沙县春华镇,32.75250246407038,553.9634839711372,5.3259258683910256,24.449474208215044,43.20749350750995,2.0008
2019-07-15,湖南省长沙市长沙县春华镇,26.1710736626826,898.811943675058,8.511593690347514,87.24201238442677,222.54061193405985,3.2719
2020-07-15,湖南省长沙市长沙县春华镇,24.826575563066093,666.7533927101686,7.532556812353597,24.449474208215044,182.127524844578,0.9337
2020-10-15,湖南省长沙市长沙县春华镇,21.16101217447936,847.1487049606454,7.231909906172366,36.942676855842905,194.47918901447483,3.3854
2020-07-15,湖南省长沙市长沙县春华镇,19.97929616623966,974.6501133440174,7.431269595995574,59.38995893176765,90.74862225438032,2.9681
2021-07-15,湖南省长沙市长沙县春华镇,10.60633717147952,1282.2922763348652,7.23160110215844,50.05088692083575,116.68361471920971,2.6514
2021-10-15,湖南省长沙市长沙县春华镇,18.277747444828613,1059.8959850786173,5.241975304771215,72.94794046918469,143.21049033263495,3.0566
2021-07-15,湖南省长沙市长沙县春华镇,23.591076955697464,609.0422830473193,6.702944050310111,88.13667562073978,91.736278253536,3.5342
2022-07-15,湖南省长沙市长沙县春华镇,22.899065914520712,619.0376311647135,5.576393037391208,64.67553764808117,225.9996751919048,3.4923
2022-10-15,湖南省长沙市长沙县春华镇,22.385699864233658,648.96933225164,7.457554719021885,76.63563541256725,106.590802654812,3.8781
2022-07-15,湖南省长沙市长沙县春华镇,19.386389892188507,1230.3400608038162,5.847786510069494,64.56286505115753,67.65541574632158,3.2334
2023-07-15,湖南省长沙市长沙县春华镇,32.2669223855885,1568.758297799755,4.0,48.64216315722989,90.92197877892268,2.5097
2023-10-15,湖南省长沙市长沙县春华镇,26.91204873092025,877.1391957255864,4.894905035956054,79.14462747608553,131.66205345559226,3.7109
2023-07-15,湖南省长沙市长沙县春华镇,27.462256320040744,709.5960650925347,5.252707354969846,61.131447428375886,99.70941106010812,2.9084
2013-07-15,湖南省长沙市长沙县春华镇,26.0146151042565,588.333772466525,6.407694606199226,59.60096206349672,120.30212694655796,3.7776
2013-10-15,湖南省长沙市长沙县路口镇,28.164659088777555,434.7811643032202,7.08824544595163,69.90077328630812,162.11994064543927,3.5757
2013-07-15,湖南省长沙市长沙县路口镇,22.238884778595143,777.1709694164122,6.376948409010101,59.2418784626416,135.98358234102807,3.516
2014-07-15,湖南省长沙市长沙县路口镇,27.35707778193202,1250.1714106888005,7.74331222484517,29.13847204175221,217.73084925296337,3.3434
2014-10-15,湖南省长沙市长沙县路口镇,20.83822213447885,2058.213742564209,6.101563840651221,70.07474593549667,111.94351699096116,3.5254
2014-07-15,湖南省长沙市长沙县路口镇,22.14626853125262,410.03171621110255,5.8744193623119605,44.84264173555739,227.3060173502033,3.5862
2015-07-15,湖南省长沙市长沙县路口镇,32.10252123994928,375.5072384371856,7.785385279014271,52.83012192537596,94.35761965824398,3.0308
2015-10-15,湖南省长沙市长沙县路口镇,30.94508265553776,975.6472231248848,7.459440532083089,88.12013338902254,163.90385652182354,3.2204
2015-07-15,湖南省长沙市长沙县路口镇,21.81306436346741,422.97159653130814,3.5920957146475483,68.17512101875086,124.06192885142754,2.6578
2016-07-15,湖南省长沙市长沙县路口镇,22.22261440419873,654.7851090838944,6.623661495151262,24.449474208215044,178.7775191730944,3.7421
2016-10-15,湖南省长沙市长沙县路口镇,21.88429736787618,676.5830509917528,6.016012883719121,100.0,164.26977244550017,3.4009
2016-07-15,湖南省长沙市长沙县路口镇,22.34501522499092,200.0,5.991437746724319,38.58215434987677,185.07737714920444,3.1343
2017-07-15,湖南省长沙市长沙县路口镇,21.81130007874342,1169.5953413808909,6.933472831642372,95.9778532355076,150.18360700431438,3.9262
2017-10-15,湖南省长沙市长沙县路口镇,37.27650069955448,788.5366917586036,6.770836515833954,90.77726850412604,24.09543193513789,2.4406
2017-07-15,湖南省长沙市长沙县路口镇,26.44584321953909,596.4543784924762,6.205901526194367,69.36777975088349,113.97968045961078,3.7687
2018-07-15,湖南省长沙市长沙县路口镇,25.83226104106528,441.8867037017515,3.5920957146475483,94.5022472861971,212.8922380605165,2.6264
2018-10-15,湖南省长沙市长沙县路口镇,31.032544832541785,869.778472468345,5.945926272766011,20.0,125.92744760731934,3.457
2018-07-15,湖南省长沙市长沙县路口镇,20.38383376944548,977.595405537366,6.64285101299208,67.58736013407638,86.52980288338594,3.5264
2019-07-15,湖南省长沙市长沙县路口镇,21.94241098504025,870.184235640362,6.3030093517856844,65.75149718671732,141.2111597563103,4.14
2019-10-15,湖南省长沙市长沙县路口镇,19.467370456291647,598.0859464618964,4.544305092679005,86.96969752103638,196.148146758602,2.5507
2019-07-15,湖南省长沙市长沙县路口镇,23.65555654722585,530.8860708064235,7.368509867119505,61.566526921504334,201.8354129977468,4.0877
2020-07-15,湖南省长沙市长沙县路口镇,30.632825147738785,740.4570454772733,5.456385589864363,90.48856853375165,98.9414951591061,3.4643
2020-10-15,湖南省长沙市长沙县路口镇,34.244780474726724,788.9559481465152,5.46928706873388,87.37789195861339,164.52424021727805,2.8402
2020-07-15,湖南省长沙市长沙县路口镇,28.48103182406709,200.0,6.455254415244017,61.24281197982561,311.89973015622525,3.3479
2021-07-15,湖南省长沙市长沙县路口镇,23.84532734895661,675.4995252994643,6.7291468344991126,59.82122406843219,95.8407384007308,3.7706
2021-10-15,湖南省长沙市长沙县路口镇,37.8667990162493,2058.213742564209,6.8142827550730365,72.15322733262178,138.73637858520698,2.8555
2021-07-15,湖南省长沙市长沙县路口镇,24.72852566741094,813.1620079486925,8.511593690347514,56.46391610129485,134.09610018668525,3.2007
2022-07-15,湖南省长沙市长沙县路口镇,23.63638215126165,257.3758953073243,7.0392804508806766,20.0,264.69636402379933,3.1516
2022-10-15,湖南省长沙市长沙县路口镇,23.77128467957028,879.8851191345891,7.966873290154687,60.07329437640304,64.54994398874405,3.5884
2022-07-15,湖南省长沙市长沙县路口镇,17.48428523440947,717.5303726343152,5.617034601553224,100.0,197.8854629196937,3.4372
2023-07-15,湖南省长沙市长沙县路口镇,23.702043243181976,696.3820535989859,6.971862338031007,92.8051065502398,199.8899320158997,3.7249
2023-10-15,湖南省长沙市长沙县路口镇,33.34510762644696,770.1859009620731,7.175509997679786,78.66424808002138,158.33136194585282,3.4292
2023-07-15,湖南省长沙市长沙县路口镇,23.32107650354936,1119.234255000414,5.263479663653328,54.74822406042982,106.70585505959824,3.3744
2013-07-15,湖南省长沙市长沙县路口镇,12.0,223.9469233238728,5.992266696770243,48.58242155180626,111.53010423618898,2.5079
2013-10-15,湖南省长沙市长沙县路口镇,25.29609217007244,623.5290621236951,6.312563024689139,66.29011945725144,397.1155248141098,3.4583
2013-07-15,湖南省长沙市长沙县路口镇,25.06964645956473,971.5634198535068,6.997154828353439,83.13088314219928,100.48248235014812,3.6473
2014-07-15,湖南省长沙市长沙县路口镇,24.879374564449986,575.3649234067951,6.205694990139799,66.44504096475832,24.09543193513789,3.58
2014-10-15,湖南省长沙市长沙县路口镇,23.28656202959825,760.8620392881905,7.846643431434481,46.943821460744005,211.88283151663984,3.0989
2014-07-15,湖南省长沙市长沙县路口镇,14.633048837959253,380.8526005345768,3.5920957146475483,51.70697804995875,192.74890586602828,2.1226
2015-07-15,湖南省长沙市长沙县路口镇,31.230425962488145,364.1612312334962,5.3564405402345,33.19716338639404,159.00813923737218,3.0287
2015-10-15,湖南省长沙市长沙县路口镇,30.45753425961231,1043.3429777329734,6.145821244464299,64.92391732658402,218.6038864289732,3.5937
2015-07-15,湖南省长沙市长沙县路口镇,12.0,2058.213742564209,7.858582869617829,26.16282681241188,137.08822058638918,1.5708
2016-07-15,湖南省长沙市长沙县路口镇,32.51996494291345,715.0197473481599,6.223510244413247,80.09917532283929,142.50470428058608,3.36
2016-10-15,湖南省长沙市长沙县路口镇,23.72511391289572,2058.213742564209,5.926660160784055,95.9778532355076,153.39063890793338,3.6912
2016-07-15,湖南省长沙市长沙县路口镇,25.532151138459483,628.5877335650264,5.909325438115148,36.55540700987586,135.39538184592553,3.6419
2017-07-15,湖南省长沙市长沙县路口镇,21.43577108661417,779.8978574169469,5.572078700548353,64.51202865527686,397.1155248141098,3.5915
2017-10-15,湖南省长沙市长沙县路口镇,22.282876144331176,802.3990698851798,6.880306842401544,90.35920974206178,249.77588683139027,3.0369
2017-07-15,湖南省长沙市长沙县路口镇,24.836233648920008,887.7954162201795,8.511593690347514,73.78905380915981,153.94731891893775,3.457
2018-07-15,湖南省长沙市长沙县路口镇,22.26570529379804,906.7931371879235,6.989083878150742,62.469622060921,248.48571766333887,3.6332
2018-10-15,湖南省长沙市长沙县路口镇,22.131689965598817,789.0212412312346,6.450795083826631,54.696582018159646,258.4578483402411,3.3512
2018-07-15,湖南省长沙市长沙县路口镇,24.278197940380288,2058.213742564209,5.757225155471291,36.23177666410882,70.56293494682623,3.2336
2019-07-15,湖南省长沙市长沙县路口镇,25.99042380383928,846.3825288562334,6.793274965260315,95.9778532355076,30.0,3.4887
2019-10-15,湖南省长沙市长沙县路口镇,18.52460613968192,1046.2277911943918,8.122174918869854,87.49553439971625,121.20212143726746,2.9501
2019-07-15,湖南省长沙市长沙县路口镇,18.55019550129473,1115.328536209799,6.503880616680407,82.96719136693972,237.23041422731308,3.8528
2020-07-15,湖南省长沙市长沙县路口镇,25.36658983594202,973.1077480005358,6.12657030498382,35.016375960846034,211.9594509973208,3.5975
2020-10-15,湖南省长沙市长沙县路口镇,29.115852919809573,904.9437027646592,6.039167660203237,25.360710285225736,138.7663607095872,3.2026
2020-07-15,湖南省长沙市长沙县路口镇,25.546973973024464,2058.213742564209,5.353599693282216,67.78057373906252,98.14288428356784,3.8756
2021-07-15,湖南省长沙市长沙县路口镇,25.646105909876137,212.46753735960863,5.695240653381261,24.449474208215044,196.88983436763792,2.891
2021-10-15,湖南省长沙市长沙县路口镇,37.228759898084135,959.0573922028736,6.883082157044819,78.81821914784385,297.5923191017628,2.6032
2021-07-15,湖南省长沙市长沙县路口镇,19.37255476350812,994.4265093981228,6.157034833843346,66.68188776500394,172.682775625673,3.6074
2022-07-15,湖南省长沙市长沙县路口镇,26.399843131599106,572.8068458966118,5.630747644784083,62.7088114505496,82.56729569246436,3.883
2022-10-15,湖南省长沙市长沙县路口镇,24.722076645447725,1315.9538633307757,7.129980840347534,59.22849765691798,126.68590677052782,3.9624
2022-07-15,湖南省长沙市长沙县路口镇,28.27182828177029,545.9263015049063,5.442602142256103,56.13473070364194,118.07136658961387,2.7756
2023-07-15,湖南省长沙市长沙县路口镇,32.480221557445915,909.9697271579366,7.020379725885119,37.83650157044813,213.4680604525151,3.1621
2023-10-15,湖南省长沙市长沙县路口镇,16.106398755478608,960.9133557805112,8.057376817403576,91.36394134468053,61.4005665889168,2.6893
2023-07-15,湖南省长沙市长沙县路口镇,18.77672648344292,866.7302410909783,7.898591004626105,67.22258750593024,197.5626610640199,3.0639
2013-07-15,湖南省长沙市长沙县路口镇,21.13105400448213,788.2987398144039,7.247072843846553,92.84077503174184,104.95677993043122,3.0855
2013-10-15,湖南省长沙市长沙县路口镇,34.38397906279033,1266.8148318431172,4.791345752857375,77.38065893177065,85.93664537768728,3.0181
2013-07-15,湖南省长沙市长沙县路口镇,36.12375057892537,934.606930501672,7.594671636380276,54.66306233652343,200.1890482778965,2.7007
2014-07-15,湖南省长沙市长沙县路口镇,31.77818929402476,432.26965497271937,7.492929769295528,36.74548482198888,138.27390920863417,2.9527
2014-10-15,湖南省长沙市长沙县路口镇,29.3480296005283,539.983107611464,5.961538539377458,55.1687612196214,30.0,3.0362
